SEASON_YEAR,TEAM_ID,GAME_DATE,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,TEAM1,TEAM2
2023,1610612757,2023-10-25,0,48.0,44,93,0.473,10,32,0.313,13,17,0.765,15,25,40,20,18.0,10,4,7,20,20,111,-12.0,1,1231,1231,1231,119,791,599,1260,1784,1560,1806,1740,1759,1447,257,2264,1645,2188,2077,351,1367,1772,1442,790,1413,1915,POR,LAC
2023,1610612740,2023-10-25,1,48.0,40,85,0.471,14,32,0.438,17,22,0.773,11,41,52,22,21.0,8,5,7,21,19,111,7.0,1,1,1,1,119,1506,1684,1299,762,1560,447,1073,1054,1364,931,151,221,1932,2357,839,1003,1772,1672,1020,1413,792,NOP,MEM
2023,1610612742,2023-10-25,1,48.0,47,99,0.475,15,47,0.319,17,23,0.739,13,35,48,24,12.0,6,3,5,20,23,126,7.0,1,1,1,1,119,399,179,1235,574,84,1751,1073,909,1674,507,753,531,1586,760,1516,1752,1096,1442,304,425,792,DAL,SAS
2023,1610612752,2023-10-25,0,48.0,36,97,0.371,18,41,0.439,14,26,0.538,17,30,47,24,11.0,9,0,11,22,22,104,-4.0,1,1231,1231,1231,119,2105,265,2394,194,404,439,1603,580,2416,106,1646,645,1586,530,553,2437,2387,1866,432,1906,1402,NYK,BOS
2023,1610612758,2023-10-25,1,48.0,47,102,0.461,19,51,0.373,17,20,0.85,15,30,45,29,12.0,6,8,2,25,20,130,16.0,1,1,1,1,119,399,76,1473,128,30,1132,1073,1353,620,257,1646,909,678,760,1516,267,140,2267,790,247,321,SAC,UTA
2023,1610612751,2023-10-25,0,48.0,42,84,0.5,9,27,0.333,20,26,0.769,13,37,50,30,18.0,6,6,6,16,23,113,-1.0,1,1231,1231,1231,119,1142,1797,757,1985,2190,1535,640,580,1401,507,513,367,535,2077,1516,690,1459,547,304,1243,1231,BKN,CLE
2023,1610612764,2023-10-25,0,48.0,44,96,0.458,9,24,0.375,23,29,0.793,11,34,45,28,14.0,6,9,8,11,23,120,-23.0,1,1231,1231,1231,119,791,314,1519,1985,2365,1089,333,333,1194,931,909,909,852,1228,1516,150,2012,39,304,763,2288,WAS,IND
2023,1610612748,2023-10-25,1,48.0,37,92,0.402,8,22,0.364,21,26,0.808,16,32,48,22,7.0,11,3,13,18,23,103,1.0,1,1,1,1,119,1973,710,2220,2148,2410,1234,521,580,1069,159,1277,531,1932,51,205,1752,2446,968,304,1977,1185,MIA,DET
2023,1610612759,2023-10-25,0,48.0,46,89,0.517,11,35,0.314,16,22,0.727,9,36,45,33,19.0,8,5,3,23,20,119,-7.0,1,1231,1231,1231,119,520,1116,548,1521,1116,1788,1267,1054,1781,1420,612,909,247,2204,839,1003,382,2030,790,837,1592,SAS,DAL
2023,1610612739,2023-10-25,1,48.0,44,94,0.468,17,43,0.395,9,10,0.9,9,29,38,25,10.0,10,6,6,23,16,114,1.0,1,1,1,1,119,791,480,1344,283,264,846,2243,2374,283,1420,1817,1916,1416,343,351,690,1459,2030,1725,1172,1185,CLE,BKN
2023,1610612763,2023-10-25,0,48.0,38,91,0.418,12,43,0.279,16,20,0.8,8,29,37,23,13.0,8,7,5,19,21,104,-7.0,1,1231,1231,1231,119,1824,840,2093,1249,264,2096,1267,1353,1096,1669,1817,2035,1776,991,839,450,1096,1208,596,1906,1592,MEM,NOP
2023,1610612756,2023-10-26,0,48.0,34,81,0.42,9,31,0.29,18,23,0.783,10,39,49,16,24.0,7,3,7,21,23,95,-5.0,1,1231,1231,1231,119,2293,2119,2073,1985,1700,2006,926,909,1291,1170,302,436,2430,2439,1161,1752,1772,1672,304,2287,1459,PHX,LAL
2023,1610612755,2023-10-26,0,48.0,41,80,0.513,16,35,0.457,19,28,0.679,4,35,39,25,15.0,8,4,4,28,23,117,-1.0,1,1231,1231,1231,119,1333,2205,593,405,1116,330,784,408,2106,2381,753,1785,1416,1500,839,1367,710,2402,304,975,1231,PHI,MIL
2023,1610612749,2023-10-26,1,48.0,41,81,0.506,11,30,0.367,25,36,0.694,8,35,43,20,14.0,9,4,4,23,28,118,1.0,1,1,1,1,119,1333,2119,677,1521,1840,1191,223,63,2009,1669,753,1199,2188,1228,553,1367,710,2030,42,901,1185,MIL,PHI
2023,1610612747,2023-10-26,1,48.0,36,84,0.429,5,29,0.172,23,29,0.793,8,34,42,24,16.0,14,7,3,23,21,100,5.0,1,1,1,1,119,2105,1797,1973,2419,1972,2436,333,333,1194,1669,909,1348,1586,1720,30,450,382,2030,596,2115,944,LAL,PHX
2023,1610612751,2023-10-27,0,48.0,45,92,0.489,21,43,0.488,9,10,0.9,10,37,47,30,16.0,5,4,2,28,15,120,-5.0,1,1231,1231,1231,119,652,710,952,55,264,158,2243,2374,283,1170,513,645,535,1720,1865,1367,140,2402,1915,763,1459,BKN,DAL
2023,1610612758,2023-10-27,0,48.0,41,94,0.436,12,40,0.3,20,29,0.69,10,31,41,24,14.0,10,3,3,16,24,114,-8.0,1,1231,1231,1231,119,1333,480,1879,1249,495,1919,640,333,2033,1170,1458,1503,1586,1228,351,1752,382,547,195,1172,1670,SAC,GSW
2023,1610612738,2023-10-27,1,48.0,45,95,0.474,16,39,0.41,13,19,0.684,16,39,55,20,15.0,7,6,6,19,16,119,8.0,1,1,1,1,119,652,383,1247,405,599,691,1740,1486,2058,159,302,111,2188,1500,1161,690,1459,1208,1725,837,721,BOS,MIA
2023,1610612744,2023-10-27,1,48.0,48,87,0.552,14,32,0.438,12,14,0.857,7,32,39,32,19.0,14,3,3,24,16,122,8.0,1,1,1,1,119,315,1401,207,762,1560,447,1896,2093,545,1904,1277,1785,328,2204,30,1752,382,2158,1725,639,721,GSW,SAC
2023,1610612745,2023-10-27,0,53.0,52,100,0.52,8,32,0.25,10,20,0.5,11,32,43,30,18.0,7,2,4,26,17,122,-4.0,1,1231,1231,1231,17,72,141,507,2148,1560,2242,2134,1353,2430,931,1277,1199,535,2077,1161,2080,710,2337,1494,639,1402,HOU,SAS
2023,1610612763,2023-10-27,0,48.0,37,84,0.44,10,33,0.303,20,24,0.833,13,35,48,22,21.0,13,7,9,23,18,104,-4.0,1,1231,1231,1231,119,1973,1797,1812,1784,1419,1903,640,791,759,507,753,531,1932,2357,59,450,2195,2030,1254,1906,1402,MEM,DEN
2023,1610612761,2023-10-27,0,53.0,39,84,0.464,9,36,0.25,16,25,0.64,8,45,53,25,23.0,5,2,5,29,22,103,-1.0,1,1231,1231,1231,17,1670,1797,1407,1985,987,2242,1267,678,2259,1669,29,181,1416,2425,1865,2080,1096,2420,432,1977,1231,TOR,CHI
2023,1610612739,2023-10-27,0,48.0,38,92,0.413,12,45,0.267,17,23,0.739,8,40,48,20,14.0,10,8,10,16,17,105,-3.0,1,1231,1231,1231,119,1824,710,2133,1249,151,2166,1073,909,1674,1669,228,531,2188,1228,351,267,2312,547,1494,1840,1340,CLE,OKC
2023,1610612752,2023-10-27,1,48.0,43,90,0.478,20,44,0.455,20,28,0.714,12,33,45,30,16.0,9,6,6,21,20,126,6.0,1,1,1,1,119,961,977,1170,78,202,339,640,408,1850,703,1093,909,535,1720,553,690,1459,1672,790,425,870,NYK,ATL
2023,1610612748,2023-10-27,0,48.0,38,89,0.427,16,33,0.485,19,23,0.826,11,34,45,24,12.0,8,6,6,16,19,111,-8.0,1,1231,1231,1231,119,1824,1116,1998,405,1419,190,784,909,847,931,909,909,1586,760,839,690,1459,547,1020,1413,1670,MIA,BOS
2023,1610612746,2023-10-27,0,48.0,41,77,0.532,14,35,0.4,22,28,0.786,6,30,36,17,16.0,8,6,4,22,24,118,-2.0,1,1231,1231,1231,119,1333,2340,371,762,1116,777,417,408,1262,2117,1646,2127,2398,1720,839,690,710,1866,195,901,1277,LAC,UTA
2023,1610612759,2023-10-27,1,53.0,46,94,0.489,13,42,0.31,21,28,0.75,12,31,43,32,18.0,11,4,2,17,26,126,4.0,1,1,1,1,17,520,480,946,1015,325,1844,521,408,1546,703,1458,1199,328,2077,205,1367,140,737,86,425,1003,SAS,HOU
2023,1610612741,2023-10-27,1,53.0,37,99,0.374,8,39,0.205,22,28,0.786,15,37,52,18,17.0,10,5,2,22,29,104,1.0,1,1,1,1,17,1973,179,2381,2148,599,2400,417,408,1262,257,513,221,2359,1920,351,1003,140,1866,28,1906,1185,CHI,TOR
2023,1610612762,2023-10-27,1,48.0,42,96,0.438,16,41,0.39,20,22,0.909,17,28,45,27,14.0,7,4,6,24,22,120,2.0,1,1,1,1,119,1142,314,1858,405,404,909,640,1054,235,106,1988,909,1031,1228,1161,1367,1459,2158,432,763,1122,UTA,LAC
2023,1610612742,2023-10-27,1,48.0,44,91,0.484,15,36,0.417,22,28,0.786,8,32,40,20,9.0,5,2,4,15,28,125,5.0,1,1,1,1,119,791,840,1058,574,987,615,417,408,1262,1669,1277,1645,2188,199,1865,2080,710,381,42,475,944,DAL,BKN
2023,1610612765,2023-10-27,1,48.0,40,88,0.455,10,30,0.333,21,25,0.84,12,41,53,28,24.0,7,6,7,29,23,111,12.0,1,1,1,1,119,1506,1262,1586,1784,1840,1535,521,678,732,703,151,181,852,2439,1161,690,1772,2420,304,1413,485,DET,CHA
2023,1610612737,2023-10-27,0,48.0,42,87,0.483,12,32,0.375,24,30,0.8,9,35,44,28,14.0,7,6,6,20,21,120,-6.0,1,1231,1231,1231,119,1142,1401,1081,1249,1560,1089,271,269,1096,1420,753,1055,852,1228,1161,690,1459,1442,596,763,1518,ATL,NYK
2023,1610612753,2023-10-27,1,48.0,36,79,0.456,9,28,0.321,21,32,0.656,10,35,45,22,14.0,10,5,1,16,24,102,5.0,1,1,1,1,119,2105,2270,1571,1985,2097,1723,521,171,2203,1170,753,909,1932,1228,351,1003,25,547,195,2023,944,ORL,POR
2023,1610612766,2023-10-27,0,48.0,33,88,0.375,7,28,0.25,26,34,0.765,11,30,41,20,18.0,13,7,6,23,29,99,-12.0,1,1231,1231,1231,119,2347,1262,2373,2286,2097,2242,169,106,1447,931,1646,1503,2188,2077,59,450,1459,2030,28,2160,1915,CHA,DET
2023,1610612760,2023-10-27,1,48.0,40,87,0.46,13,26,0.5,15,19,0.789,6,41,47,22,18.0,8,10,8,17,16,108,3.0,1,1,1,1,119,1506,1401,1496,1015,2265,107,1440,1486,1230,2117,151,645,1932,2077,839,75,2012,737,1725,1635,1060,OKC,CLE
2023,1610612743,2023-10-27,1,48.0,41,88,0.466,14,37,0.378,12,18,0.667,6,33,39,27,19.0,11,9,7,18,23,108,4.0,1,1,1,1,119,1333,1262,1382,762,851,1057,1896,1623,2121,2117,1093,1785,1031,2204,205,150,1772,968,304,1635,1003,DEN,MEM
2023,1610612757,2023-10-27,0,48.0,35,88,0.398,9,32,0.281,18,21,0.857,15,32,47,15,16.0,6,1,5,24,16,97,-5.0,1,1231,1231,1231,119,2213,1262,2257,1985,1560,2080,926,1194,545,257,1277,645,2442,1720,1516,2322,1096,2158,1725,2222,1459,POR,ORL
2023,1610612765,2023-10-28,1,48.0,45,86,0.523,12,28,0.429,16,20,0.8,15,38,53,29,17.0,4,4,5,18,20,118,16.0,1,1,1,1,119,652,1552,458,1249,2097,498,1267,1353,1096,257,405,181,678,1920,2100,1367,1096,968,790,901,321,DET,CHI
2023,1610612754,2023-10-28,1,48.0,48,98,0.49,15,38,0.395,14,17,0.824,11,37,48,36,8.0,3,4,6,20,16,125,12.0,1,1,1,1,119,315,207,936,574,721,856,1603,1759,872,931,513,531,85,117,2282,1367,1459,1442,1725,475,485,IND,CLE
2023,1610612756,2023-10-28,1,48.0,45,85,0.529,10,37,0.27,26,28,0.929,7,32,39,31,11.0,10,7,5,19,20,126,22.0,1,1,1,1,119,652,1684,399,1784,851,2138,169,408,166,1904,1277,1785,423,530,351,450,1096,1208,790,425,174,PHX,UTA
2023,1610612762,2023-10-28,0,48.0,40,91,0.44,12,37,0.324,12,14,0.857,15,30,45,26,19.0,6,5,7,20,19,104,-22.0,1,1231,1231,1231,119,1506,840,1823,1249,851,1660,1896,2093,545,257,1646,909,1241,2204,1516,1003,1772,1442,1020,1906,2269,UTA,PHX
2023,1610612741,2023-10-28,0,48.0,39,93,0.419,11,28,0.393,13,16,0.813,13,20,33,16,8.0,10,5,4,20,18,102,-16.0,1,1231,1231,1231,119,1670,599,2077,1521,2097,891,1740,1867,983,507,2439,2316,2430,117,351,1003,710,1442,1254,2023,2096,CHI,DET
2023,1610612750,2023-10-28,1,48.0,44,86,0.512,12,34,0.353,6,8,0.75,7,40,47,30,16.0,9,3,1,17,12,106,16.0,1,1,1,1,119,791,1552,619,1249,1272,1354,2412,2421,1546,1904,228,645,535,1720,553,1752,25,737,2319,1773,321,MIN,MIA
2023,1610612763,2023-10-28,0,48.0,39,91,0.429,19,47,0.404,9,9,1.0,6,39,45,27,18.0,7,8,5,21,15,106,-7.0,1,1231,1231,1231,119,1670,840,1973,128,84,772,2243,2404,1,2117,302,909,1031,2077,1161,267,1096,1672,1915,1773,1592,MEM,WAS
2023,1610612755,2023-10-28,1,48.0,43,86,0.5,10,28,0.357,18,21,0.857,9,33,42,25,11.0,8,7,5,18,19,114,7.0,1,1,1,1,119,961,1552,757,1784,2097,1307,926,1194,545,1420,1093,1348,1416,530,839,450,1096,968,1020,1172,792,PHI,TOR
2023,1610612740,2023-10-28,1,48.0,40,87,0.46,9,33,0.273,7,16,0.438,4,39,43,20,13.0,8,5,3,22,17,96,9.0,1,1,1,1,119,1506,1401,1496,1985,1419,2121,2373,1867,2452,2381,302,1199,2188,991,839,1003,382,1866,1494,2261,650,NOP,NYK
2023,1610612764,2023-10-28,1,48.0,40,93,0.43,16,46,0.348,17,22,0.773,11,34,45,25,12.0,9,5,8,15,21,113,7.0,1,1,1,1,119,1506,599,1966,405,115,1414,1073,1054,1364,931,909,909,1416,760,553,1003,2012,381,596,1243,792,WAS,MEM
2023,1610612761,2023-10-28,0,48.0,38,87,0.437,17,32,0.531,14,19,0.737,13,28,41,28,13.0,5,5,7,19,18,107,-7.0,1,1231,1231,1231,119,1824,1401,1869,283,1560,59,1603,1486,1702,507,1988,1503,852,991,1865,1003,1772,1208,1254,1697,1592,TOR,PHI
2023,1610612748,2023-10-28,0,48.0,35,87,0.402,12,38,0.316,8,14,0.571,9,33,42,24,15.0,6,1,3,12,17,90,-16.0,1,1231,1231,1231,119,2213,1401,2212,1249,721,1774,2318,2093,2391,1420,1093,1348,1586,1500,1516,2322,382,78,1494,2392,2096,MIA,MIN
2023,1610612752,2023-10-28,0,48.0,33,90,0.367,7,37,0.189,14,18,0.778,16,43,59,19,19.0,7,3,5,17,22,87,-9.0,1,1231,1231,1231,119,2347,977,2404,2286,851,2416,1603,1623,1318,159,66,22,2294,2204,1161,1752,1096,737,432,2421,1741,NYK,NOP
2023,1610612739,2023-10-28,0,48.0,43,100,0.43,12,31,0.387,15,24,0.625,19,33,52,29,7.0,2,6,4,16,20,113,-12.0,1,1231,1231,1231,119,961,141,1971,1249,1700,953,1440,791,2294,42,1093,221,678,51,2402,690,710,547,790,1243,1915,CLE,IND
2023,1610612749,2023-10-29,0,48.0,39,86,0.453,16,44,0.364,16,20,0.8,12,27,39,22,23.0,10,3,2,22,17,110,-17.0,1,1231,1231,1231,119,1670,1552,1605,405,202,1234,1267,1353,1096,703,2089,1785,1932,2425,351,1752,140,1866,1494,1485,2141,MIL,ATL
2023,1610612744,2023-10-29,1,48.0,35,81,0.432,18,45,0.4,18,23,0.783,8,41,49,27,14.0,6,6,4,18,20,106,11.0,1,1,1,1,119,2213,2119,1932,194,151,777,926,909,1291,1669,151,436,1031,1228,1516,690,710,968,790,1773,547,GSW,HOU
2023,1610612737,2023-10-29,1,48.0,47,93,0.505,15,37,0.405,18,22,0.818,13,33,46,32,17.0,15,2,3,17,22,127,17.0,1,1,1,1,119,399,599,740,574,851,751,926,1054,913,507,1093,777,328,1920,15,2080,382,737,432,372,293,ATL,MIL
2023,1610612747,2023-10-29,0,53.0,43,98,0.439,15,45,0.333,26,34,0.765,8,45,53,27,12.0,4,4,7,22,28,127,-5.0,1,1231,1231,1231,17,961,207,1837,574,151,1535,169,106,1447,1669,29,181,1031,760,2100,1367,1772,1866,42,372,1459,LAL,SAC
2023,1610612760,2023-10-29,0,48.0,37,90,0.411,6,32,0.188,15,18,0.833,7,22,29,22,10.0,8,4,5,14,21,95,-33.0,1,1231,1231,1231,119,1973,977,2151,2371,1560,2418,1440,1623,759,1904,2411,2433,1932,343,839,1367,1096,250,596,2287,2401,OKC,DEN
2023,1610612743,2023-10-29,1,48.0,53,88,0.602,11,27,0.407,11,13,0.846,10,38,48,34,13.0,8,5,4,21,14,128,33.0,1,1,1,1,119,50,1262,27,1521,2190,722,2024,2179,656,1170,405,531,180,991,839,1003,710,1672,2081,331,53,DEN,OKC
2023,1610612757,2023-10-29,0,48.0,36,94,0.383,7,31,0.226,19,22,0.864,14,28,42,19,16.0,10,9,17,26,20,98,-28.0,1,1231,1231,1231,119,2105,480,2349,2286,1700,2342,784,1054,511,386,1988,1348,2294,1720,351,150,2459,2337,790,2196,2362,POR,PHI
2023,1610612746,2023-10-29,1,48.0,47,91,0.516,16,42,0.381,13,21,0.619,9,39,48,23,16.0,15,5,6,16,23,123,40.0,1,1,1,1,119,399,840,562,405,325,1020,1740,1194,2310,1420,302,531,1776,1720,15,1003,1459,547,304,583,20,LAC,SAS
2023,1610612755,2023-10-29,1,48.0,40,82,0.488,11,28,0.393,35,40,0.875,11,40,51,28,16.0,10,17,9,20,26,126,28.0,1,1,1,1,119,1506,2010,1001,1521,2097,891,10,26,420,931,228,273,852,1720,351,1,2195,1442,86,425,88,PHI,POR
2023,1610612745,2023-10-29,0,48.0,34,90,0.378,9,33,0.273,18,19,0.947,10,32,42,22,7.0,7,4,6,20,18,95,-11.0,1,1231,1231,1231,119,2293,977,2365,1985,1419,2121,926,1486,94,1170,1277,1348,1932,51,1161,1367,1459,1442,1254,2287,1864,HOU,GSW
2023,1610612758,2023-10-29,1,53.0,49,104,0.471,17,48,0.354,17,24,0.708,6,41,47,30,10.0,6,7,4,28,22,132,5.0,1,1,1,1,17,227,43,1297,283,64,1352,1073,791,1910,2117,151,645,535,343,1516,450,710,2402,432,186,944,SAC,LAL
2023,1610612759,2023-10-29,0,48.0,30,80,0.375,11,33,0.333,12,16,0.75,6,31,37,21,25.0,9,6,5,23,16,83,-40.0,1,1231,1231,1231,119,2437,2205,2373,1521,1419,1535,1896,1867,1546,2117,1458,2035,2065,2455,553,690,1096,2030,1725,2447,2439,SAS,LAC
2023,1610612744,2023-10-30,1,48.0,51,98,0.52,15,41,0.366,13,20,0.65,21,43,64,28,15.0,6,7,3,21,18,130,28.0,1,1,1,1,119,111,207,503,574,404,1223,1740,1353,2217,24,66,5,852,1500,1516,450,382,1672,1254,247,88,GSW,NOP
2023,1610612741,2023-10-30,1,48.0,40,87,0.46,6,17,0.353,26,31,0.839,10,34,44,19,13.0,8,6,5,17,24,112,7.0,1,1,1,1,119,1506,1401,1496,2371,2457,1354,169,232,756,1170,909,1055,2294,991,839,690,1096,737,195,1338,792,CHI,IND
2023,1610612766,2023-10-30,0,48.0,47,96,0.49,8,31,0.258,19,20,0.95,8,31,39,33,10.0,8,5,8,23,19,121,-12.0,1,1231,1231,1231,119,399,314,939,2148,1700,2212,784,1353,85,1669,1458,1785,247,343,839,1003,2012,2030,1020,699,1915,CHA,BKN
2023,1610612738,2023-10-30,1,48.0,51,102,0.5,19,53,0.358,5,7,0.714,15,36,51,31,18.0,11,6,4,21,13,126,19.0,1,1,1,1,119,111,76,757,128,13,1304,2434,2439,1850,257,612,273,423,2077,205,690,710,1672,2212,425,236,BOS,WAS
2023,1610612750,2023-10-30,0,48.0,44,90,0.489,16,33,0.485,9,15,0.6,10,28,38,24,14.0,5,5,7,17,12,113,-14.0,1,1231,1231,1231,119,791,977,960,405,1419,190,2243,1992,2339,1170,1988,1916,1586,1228,1865,1003,1772,737,2319,1243,2017,MIN,ATL
2023,1610612753,2023-10-30,0,48.0,38,95,0.4,14,35,0.4,13,18,0.722,12,32,44,28,11.0,10,3,10,22,17,103,-3.0,1,1231,1231,1231,119,1824,383,2226,762,1116,777,1740,1623,1818,703,1277,1055,852,530,351,1752,2312,1866,1494,1977,1340,ORL,LAL
2023,1610612760,2023-10-30,1,48.0,44,83,0.53,13,29,0.448,23,28,0.821,6,38,44,21,15.0,9,10,5,19,25,124,12.0,1,1,1,1,119,791,1910,390,1015,1972,384,333,408,900,2117,405,1055,2065,1500,553,75,1096,1208,125,524,485,OKC,DET
2023,1610612757,2023-10-30,1,48.0,38,85,0.447,11,35,0.314,12,15,0.8,13,38,51,20,16.0,6,7,4,19,17,99,8.0,1,1,1,1,119,1824,1684,1706,1521,1116,1788,1896,1992,1096,507,405,273,2188,1720,1516,450,710,1208,1494,2160,721,POR,TOR
2023,1610612764,2023-10-30,0,48.0,39,87,0.448,11,36,0.306,18,26,0.692,11,29,40,26,15.0,12,4,6,13,21,107,-19.0,1,1231,1231,1231,119,1670,1401,1688,1521,987,1875,926,580,2010,931,1817,1645,1241,1500,109,1367,1459,143,596,1697,2199,WAS,BOS
2023,1610612754,2023-10-30,0,48.0,36,88,0.409,12,46,0.261,21,25,0.84,11,36,47,26,17.0,7,5,6,24,17,105,-7.0,1,1231,1231,1231,119,2105,1262,2169,1249,115,2204,521,678,732,931,612,645,1241,1920,1161,1003,1459,2158,1494,1840,1592,IND,CHI
2023,1610612763,2023-10-30,0,48.0,42,92,0.457,14,37,0.378,12,20,0.6,10,34,44,22,12.0,9,4,7,22,17,110,-15.0,1,1231,1231,1231,119,1142,710,1554,762,851,1057,1896,1353,2339,1170,909,1055,1932,760,553,1367,1772,1866,1494,1485,2062,MEM,DAL
2023,1610612751,2023-10-30,1,48.0,49,87,0.563,12,33,0.364,23,32,0.719,10,36,46,25,14.0,4,8,5,19,23,133,12.0,1,1,1,1,119,227,1401,129,1249,1419,1234,333,171,1846,1170,612,777,1416,1228,2100,267,1096,1208,304,160,485,BKN,CHA
2023,1610612747,2023-10-30,1,48.0,42,79,0.532,8,27,0.296,14,18,0.778,3,37,40,28,16.0,7,10,3,17,22,106,3.0,1,1,1,1,119,1142,2270,379,2148,2190,1962,1603,1623,1318,2434,513,1645,852,1720,1161,75,382,737,432,1773,1060,LAL,ORL
2023,1610612762,2023-10-30,0,48.0,42,98,0.429,11,37,0.297,7,15,0.467,17,34,51,30,13.0,6,2,8,21,14,102,-8.0,1,1231,1231,1231,119,1142,207,1973,1521,851,1947,2373,1992,2448,106,909,273,535,991,1516,2080,2012,1672,2081,2023,1670,UTA,DEN
2023,1610612742,2023-10-30,1,48.0,42,84,0.5,23,47,0.489,18,24,0.75,6,42,48,24,15.0,4,7,4,17,22,125,15.0,1,1,1,1,119,1142,1797,757,17,84,151,926,791,1546,2117,108,531,1586,1500,2100,450,710,737,432,475,366,DAL,MEM
2023,1610612765,2023-10-30,0,48.0,39,91,0.429,15,28,0.536,19,24,0.792,13,28,41,31,17.0,6,5,10,25,19,112,-12.0,1,1231,1231,1231,119,1670,840,1973,574,2097,55,784,791,1212,507,1988,1503,423,1920,1516,1003,2312,2267,1020,1338,1915,DET,OKC
2023,1610612737,2023-10-30,1,48.0,48,86,0.558,14,30,0.467,17,18,0.944,4,32,36,28,11.0,6,7,5,12,17,127,14.0,1,1,1,1,119,315,1552,163,762,1840,285,1073,1623,107,2381,1277,2127,852,530,1516,450,1096,78,1494,372,400,ATL,MIN
2023,1610612761,2023-10-30,0,48.0,38,94,0.404,4,29,0.138,11,15,0.733,14,33,47,19,12.0,10,4,7,17,19,91,-8.0,1,1231,1231,1231,119,1824,480,2203,2445,1972,2452,2024,1992,1724,386,1093,645,2294,760,351,1367,1772,737,1020,2373,1670,TOR,POR
2023,1610612743,2023-10-30,1,48.0,47,84,0.56,9,28,0.321,7,17,0.412,7,36,43,32,13.0,4,8,2,14,21,110,8.0,1,1,1,1,119,399,1797,153,1985,2097,1723,2373,1759,2455,1904,612,1199,328,991,2100,267,140,250,596,1485,721,DEN,UTA
2023,1610612748,2023-10-30,0,48.0,41,86,0.477,13,34,0.382,19,20,0.95,7,33,40,27,15.0,7,2,5,20,23,114,-8.0,1,1231,1231,1231,119,1333,1552,1193,1015,1272,1004,784,1353,85,1904,1093,1645,1031,1500,1161,2080,1096,1442,304,1172,1670,MIA,MIL
2023,1610612749,2023-10-30,1,48.0,44,87,0.506,12,37,0.324,22,30,0.733,9,34,43,24,15.0,8,5,2,23,20,122,8.0,1,1,1,1,119,791,1401,705,1249,851,1660,417,269,1724,1420,909,1199,1586,1500,839,1003,140,2030,790,639,721,MIL,MIA
2023,1610612740,2023-10-30,0,48.0,38,93,0.409,10,39,0.256,16,26,0.615,14,25,39,23,11.0,8,3,7,18,21,102,-28.0,1,1231,1231,1231,119,1824,599,2174,1784,599,2234,1267,580,2312,386,2264,1785,1776,530,839,1752,1772,968,596,2023,2362,NOP,GSW
2023,1610612739,2023-10-31,0,48.0,36,92,0.391,10,38,0.263,9,12,0.75,14,32,46,19,15.0,6,6,1,19,17,91,-18.0,1,1231,1231,1231,119,2105,710,2296,1784,721,2193,2243,2256,1546,386,1277,777,2294,1500,1516,690,25,1208,1494,2373,2169,CLE,NYK
2023,1610612753,2023-10-31,0,48.0,38,81,0.469,7,30,0.233,19,33,0.576,7,33,40,23,16.0,9,3,4,24,26,102,-16.0,1,1231,1231,1231,119,1824,2119,1331,2286,1840,2318,784,138,2390,1904,1093,1645,1776,1720,553,1752,710,2158,86,2023,2096,ORL,LAC
2023,1610612759,2023-10-31,1,48.0,43,92,0.467,14,37,0.378,15,20,0.75,8,29,37,25,12.0,10,9,7,17,18,115,1.0,1,1,1,1,119,961,710,1356,762,851,1057,1440,1353,1546,1669,1817,2035,1416,760,351,150,1772,737,1254,1114,1185,SAS,PHX
2023,1610612746,2023-10-31,1,48.0,44,89,0.494,14,31,0.452,16,23,0.696,9,35,44,29,16.0,10,4,3,26,24,118,16.0,1,1,1,1,119,791,1116,866,762,1700,355,1267,909,1990,1420,753,1055,678,1720,351,1367,382,2337,195,901,321,LAC,ORL
2023,1610612752,2023-10-31,1,48.0,38,86,0.442,13,34,0.382,20,25,0.8,12,36,48,18,14.0,9,1,6,17,19,109,18.0,1,1,1,1,119,1824,1552,1793,1015,1272,1004,640,678,1096,703,612,531,2359,1228,553,2322,1459,737,1020,1562,263,NYK,CLE
2023,1610612756,2023-10-31,0,48.0,42,83,0.506,18,39,0.462,12,15,0.8,6,37,43,29,19.0,8,7,9,18,17,114,-1.0,1,1231,1231,1231,119,1142,1910,684,194,599,312,1896,1992,1096,2117,513,1199,678,2204,839,450,2195,968,1494,1172,1231,PHX,SAS
2023,1610612758,2023-11-01,0,48.0,36,88,0.409,11,35,0.314,18,23,0.783,14,34,48,24,15.0,8,4,6,17,17,101,-1.0,1,1231,1231,1231,119,2105,1262,2169,1521,1116,1788,926,909,1291,386,909,531,1586,1500,839,1367,1459,737,1494,2071,1231,SAC,GSW
